CODIGO CAPITULO,CAPITULO,CODIGO SUBCAPITULO,SUBCAPITULO,CODIGO ITEM,ITEM,UNIDAD,Vr MANO DE OBRA,TOTAL
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.04,CONSTRUCCION MANUAL DE CUNETAS EN TIERRA,ML,3615.01,3846.37
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.05,CUNETAS REVESTIDAS EN CONCRETO DE 21 MPA ( 3000 PSI) SIN REFUERZO (INCLUYE SELLO DE JUNTAS),M3,58931.19,575964.03
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.06,"DISIPADOR DE ENERGIA Y SEDIMENTADOR EN CONCRETO SIMPLE DE 21 MPA (3000 PSI), (NO INCLUYE REFUERZO)",M3,105817.20,630977.26
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.07,"DISIPADOR DE ENERGIA Y SEDIMENTADOR EN GAVIONES, CON RECUBRIMIENTO EN MORTERO 1:3",M3,54456.92,280288.42
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.08,DRENAJES EN TUBERIA DE PVC 4`` PERFORADA INCLUYE GRAVILLA FINA,ML,8103.23,34412.89
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.09,"DRENES HORIZONTALES TUBERIA PVC PERFORADA CON FILTRO  2""",ML,30987.24,193210.2
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.10,EXCAVACION MANUAL EN MATERIAL COMUN,M3,46517.48,48843.35
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.11,EXCAVACION MANUAL EN MATERIAL CONGLOMERADO,M3,67184.37,69401.45
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.12,"MEJORAMIENTO DE PISO CON MATERIAL DE AFIRMADO COMPACTADO CON PLANCHA VIBRADORA, INCLUYE ACARREO LIBRE DE 5 KM.",M3,19643.74,82433.28
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.13,MURO DE CONTENCION DE SUELO REFORZADO CON GEOTEXTIL (TIERRA ARMADA) incluye acarreo libre 5 km,M3,5374.75,163193.8
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.14,PLACA DE PROTECCION PARA  TUBERIAS Y CANALES (INCLUYE ACERO DE REFUERZO),ML,39533.90,200065.92
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.15,RELLENO CON MATERIAL DE AFIRMADO COMPACTADO PLANCHA VIBRADORA,M3,19643.74,73050.7
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.16,RELLENO CON MATERIAL SELECCIONADO PROVENIENTE DE EXCAVACION COMPACTADO CON PLANTA VIBRADORA,M3,17051.89,20392.1
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.17,SUELO CEMENTO RELACION 1:8,M3,4911.05,102745.03
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.18,SUMINISTRO E INSTALACION DE CONCRETO  SIMPLE DE 17.5 MPA (2500 PSI) PARA ELEVACIONES,M3,62000.67,650668.16
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.19,"SUMINISTRO E INSTALACION DE CONCRETO CICLOPEO DE 17.5 MPA (2500) , 40% RAJON PARA BASES",M3,115748.17,445682.27
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.20,"SUMINISTRO E INSTALACION DE CONCRETO CICLOPEO DE 17.5 MPA (2500) , 40% RAJON PARA ELEVACIONES",M3,273853.28,678724.96
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.21,"SUMINISTRO E INSTALACION DE CONCRETO CICLOPEO DE 17.5 MPA (2500) , 60% RAJON PARA PLACA HUELLAS",M3,144668.24,396065.92
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.22,SUMINISTRO E INSTALACION DE CONCRETO DE 14 MPA (2000 PSI) SOLADOS Y ATRAQUES,M3,13436.88,441026.22
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.23,SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 17.5 MPA (2500) PARA BASES,M3,20666.89,541179.04
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.24,"SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 21 MPA (3000 PSI) PARA ELEVACIONES, H<3.0 MTS",M3,177530.64,862988.34
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.25,"SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 21 MPA (3000 PSI) PARA ELEVACIONES, H>3.0 MTS",M3,206668.91,965487.4
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.26,SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 21 MPA (3000) PARA BASES,M3,103334.46,667019.24
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.27,"SUMINISTRO E INSTALACION DE TUBERIA DE CONCRETO REFORZADO D=24"", INCLUYE EMBOQUILLADA",ML,49109.33,257861.84
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.28,"SUMINISTRO E INSTALACION DE TUBERIA DE CONCRETOREFORZADO D=36"", INCLUYE EMBOQUILLADA",ML,49109.33,457585.3
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.01,"SUMINISTRO, EXTENDIDA Y COMPATACION BASE ESTABILIZADA CON CEMENTO PORTLAND SEGUN DISEÑO",M3,8471.39,188668.36
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.02,"SUMINISTRO, EXTENDIDA Y COMPATACION BASE ESTABILIZADA CON EMULSION ASFALTICA TIPO CRL-1H, SEGUN DISEÑO",M3,10749.50,300311.26
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.03,"CUNETEO, PERFILADO Y COMPACTACION DE LA BANCA EXISTENTE.  (TRABAJO PREVIO A PAVIMENTACION)",km,0.00,1182608.7
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.04,"SUMINISTRO, EXTENDIDA MATERIAL DE AFIRMADO, SIN COMPACTAR HASTA UN DIÁMETRO DE 2"" Y UN ÍNDICE PLÁSTICO MENOR O IGUAL 9%, INCLUYE ACARREO LIBRE DE 5 KM  (**)",M3,1302.96,54776.8
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.05,"SUMINISTRO, EXTENDIDA Y COMPACTACIÓN DE MATERIAL PARA AFIRMADO HASTA UN DIÁMETRO DE 2"" Y UN ÍNDICE PLÁSTICO MENOR O IGUAL 9%  Y COMPACTO  AL 95% PROCTOR, INCLUYE ACARREO LIBRE 5 KM (**)",M3,1302.96,74810.75
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.06,"SUMINISTRO, EXTENDIDA Y COMPACTACION DE MATERIAL SELECCIONADO PARA BASE GRANULAR (INCLUYE  ACARREO LIBRE DE 5KM) (**)",M3,4917.97,111672.11
3,"VIAS, PUENTES Y TRANSPORTES",3.04,"AFIRMADO, SUBBASES Y BASES",3.04.07,"SUMINISTRO, EXTENDIDA Y COMPACTACION DE MATERIAL SELECCIONADO PARA SUBBASE GRANULAR  (INCLUYE ACARREO LIBRE DE 5KM)  (**)",M3,4917.97,90100.77
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.01,"CONCRETO PARA PAVIMENTO RIGIDO 24.5 MPa - (3500 PSI), INCLUYE JUNTA EN ASFALTO",M3,76460.71,706218.57
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.02,CORTE DE PAVIMENTO EN CONCRETO HIDRAULICO (INCLUYE SELLADO),ML,1446.00,4158.57
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.03,"CONCRETO MR 3.6 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 36 NORMAL)",M3,95081.28,686042.13
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.04,"CONCRETO MR 3.9 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 39 NORMAL)",M3,95081.28,704784.63
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.05,"CONCRETO MR 4.0 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 40 NORMAL)",M3,95081.28,707283.63
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.06,"CONCRETO MR 4.1 MPA NORMAL, TAMAÑO MÁXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 41 NORMAL)",M3,95081.28,712281.63
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.07,"CONCRETO MR 4.2 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 42 NORMAL)",M3,95081.28,721028.13
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.08,"CONCRETO MR 4.3 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 43 NORMAL)",M3,95081.28,727275.63
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.09,"CONCRETO MR 4.5 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 45 NORMAL)",M3,95081.28,739770.63
3,"VIAS, PUENTES Y TRANSPORTES",3.05,PAVIMENTO RIGIDO,3.05.10,"CONCRETO MR 5.0 MPA NORMAL, TAMAÑO MAXIMO AGREGADO 25MM, RESISTENCIA A 28 DIAS, ASENTAMIENTO 10CM +/- 2.5CM (MR 50 NORMAL)",M3,95081.28,752265.63
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.01,APERTURA MECANICA DE CAJA Y RETIRO DE SOBRANTES,M3,57840.14,85029.43
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.02,BARRIDO Y SOPLADO,M2,723.00,1682.86
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.03,"CONSTRUCCION DE CARPETA ASFALTICA EN CALIENTE, INCLUYE BARRIDO, SUMINISTRO Y COMPACTACION ( INCLUYE ACARREO LIBRE DE 5 KM) NORMA INVIAS (**)",M3,42331.69,582852.45
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.04,CONSTRUCCION TRATAMIENTO SUPERFICIAL DOBLESEGÚN NORMA INV.,M2,1230.46,15735.2
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.05,CONSTRUCCION TRATAMIENTO SUPERFICIAL SIMPLE SEGÚN NORMA INV.,M2,1230.46,8965.25
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.07,"FRESADO DE PAVIMENTO ASFALTICO EN ESPESOR DE 10 CM, INCLUYE ACARREO LIBRE DE 5 KM",M2,367.47,7175.03
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.08,"FRESADO DE PAVIMENTO ASFALTICO EN ESPESOR DE 5 CM, INCLUYE ACARREO LIBRE DE 5 KM",M2,183.73,4510.76
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.09,IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRL-1H,M2,413.34,3399.59
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.10,"REPOSICIÓN, EXTENDIDA Y COMPACTACION DE MATERIAL DE BASE GRANULAR PARA REPARCHEO ACARREO LIBRE 5 KM",M3,4917.97,104037.3
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.11,RIEGO DE LIGA CON EMULSION ASFALTICA CRL-1H,M2,361.50,2192.53
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.12,SELLO ARENA-ASFALTO CON EMULSION CRR-2,M2,124.00,4668.73
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.13,SUMINISTRO E INSTALACION DE  ASFALTITA ESTABILIZADA Y HOMOGENIZADA CON GRAVILLA. ACARREO LIBRE 5 KM ( INCLUYE CAL VIVA O CEMENTO) SEGUN DISEÑO,M3,28209.73,347036.97
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.14,"SUMINISTRO E INSTALACION DE SLURRY SEAL e= 0,4 cm.",M2,5061.01,11517.51
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.15,"SUMINISTRO E INSTALACION DE SLURRY SEAL e= 0,6 cm.",M2,5061.01,13506.17
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.16,"SUMINISTRO E INSTALACION DE SLURRY SEAL e= 0,9 cm.",M2,5061.01,17448.11
3,"VIAS, PUENTES Y TRANSPORTES",3.06,PAVIMENTO FLEXIBLE,3.06.17,"SUMINISTRO, INSTALACION Y COMPACTACION DE MEZCLA ASFALTICA PARA PARCHEO ( INCLUYE  ACARREO LIBRE DE 5 KM) (**)",M3,84713.89,601319.83
3,"VIAS, PUENTES Y TRANSPORTES",3.07,PAVIMENTO ARTICULADO VEHICULAR,3.07.01,DILATACION ADOQUIN EN CONCRETO MONOCAPA COLOREADO 10*20*6 CMS (VEHICULAR),ML,8164.44,12614.56
3,"VIAS, PUENTES Y TRANSPORTES",3.07,PAVIMENTO ARTICULADO VEHICULAR,3.07.02,"PAVIMENTO EN ADOQUIN DE CONCRETO  ""HUESO DE PERRO"" o ""I""  DIMENSIONES LONGITUD 50 - 250 MM  ANCHO 50 - 80 MM - ESPESOR 80 - 100 MM  (NORMA NTC 2017 - INVIAS) (VEHICULAR)",M2,19643.74,74286.93
3,"VIAS, PUENTES Y TRANSPORTES",3.07,PAVIMENTO ARTICULADO VEHICULAR,3.07.03,PAVIMENTO EN ADOQUIN DE CONCRETO RECTANGULAR RECTO     DIMENSIONES LONGITUD 50 - 250 MM  ANCHO 50 - 80 MM - ESPESOR 80 - 100 MM ( NTC 2017 - INVIAS) (VEHICULAR),M2,31429.97,64791.72
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.01,BOLARDO M 60 CONCRETO,UND,36832.82,127600.45
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.02,BOLARDO M 63 ALTO/HIERRO,UND,24555.22,208912.43
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.03,BOLARDO M-61 BAJO/CONCRETO,UND,24555.22,116232.85
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.04,BOLARDO M-62 BAJO/HIERRO,UND,36832.82,239289.42
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.05,BORDE CONTENEDOR DE RAICES A-70,ML,24555.22,61411.56
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.06,BORDE SEPARADOR VERDE A-170,ML,12277.60,180155.77
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.07,BORDE SEPARADOR VERDE A-170 incluye transporte,ML,12277.60,185031.66
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.08,BORDILLO DE 8 X 15 CM FUNDIDO EN CONCRETO,ML,13505.37,19032.83
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.09,BORDILLO FUNDIDO EN SITIO 20 X 35 CM,ML,19398.62,56443.27
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.10,CAÑUELA PREFABRICADA TIPO A - A120,ML,18416.42,53161.19
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.11,CONSTRUCCION DE ANDENES EN CONCRETO DE 17.5 MPa -  (2500 PSI),M3,26873.75,520761.11
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.12,"CONSTRUCCION DE SARDINELES EN CONCRETO DE 17.5 MPa -  (2500 PSI) H:40CM, E:20 CM",M3,103334.46,596851.28
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.13,LOSETA PREFABRICA A-20,M2,14733.13,81152.04
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.14,LOSETA PREFABRICA A-40,M2,17188.65,83220.07
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.15,LOSETA PREFABRICA A-60,M2,14733.13,61073.88
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.16,LOSETA PREFABRICA A-50,M2,12277.60,60566.02
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.17,RAMPA B-5,UND,171886.54,644319.73
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.18,SUMINISTRO E INSTALACION DE BORDILLO PREFABRICADO A-80,ML,11786.51,43536.07
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.19,"SUMINISTRO E INSTALACION DE SARDINEL PREFABRICADO A-10, INCLUYE MORTERO DE PEGA SEGUN NORMA NTC-4109",ML,8266.75,51795.77
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.20,SUMINISTRO E INSTALACIÓN LOSETA PODOTÁCTIL GUÍA (LÍNEAS) 40*40 CM,M2,12277.60,72638.52
3,"VIAS, PUENTES Y TRANSPORTES",3.08,SARDINELES Y ANDENES,3.08.21,SUMINISTRO E INSTALACIÓN LOSETA PODOTÁCTIL ALERTA (PUNTOS) 40*40 CM,M2,12277.60,75763.52
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.01,BORRADO DE LINEA DE 12 CMS SEGUN NORMA INVIAS,ML,2704.11,3074.77
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.02,CAPTAFAROS,UND,1355.60,18763.41
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.03,ESTOPEROLES D=10 CM H=25 CMS,UND,1619.74,6539.39
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.04,MARCAS VIALES CON PINTURA DE TRAFICO SEGUN NORMA INVIAS Y DISEÑO (INCLUYE MICROESFERAS),M2,14118.87,51709.5
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.05,SEÑALES DE TRANSITO 0.90*1.13  MTS  (INFORMATIVAS) SEGUN NORMA INVIAS,UND,43925.99,522397.19
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.06,SEÑALES DE TRANSITO DIMENSIONES 60*75 CMS (DELINEADORES DE CURVA) SEGÚN NORMA INVIAS,UND,21835.16,225587.71
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.07,"SUMINISTRO E INSTALACION DE DEFENSAS VIALES TRAMO RECTO DE 3.81 MTS, CAL. 12. 2 POSTES DE 1.50  mts. Y TERMINALES INCLUYENDO TORNILLERIA, CAPTA- FAROS EN LAMINA GALVANIZADA CAL. 22 EN CINTA REFLECTIVA GRAD. INGENIERIA SEGUN NORMA INVIAS",ML,8266.75,188559.22
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.08,SUMINISTRO E INSTALACION DE DELINEADORES DE CURVA HORIZONTAL DE TAMAÑO 40*50 cm. SEGUN NORMA INVIAS,UND,24555.22,234032.98
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.09,SUMINISTRO E INSTALACION DE POSTES DE REFERENCIA,UND,25305.06,141868.87
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.10,SUMINISTRO E INSTALACION DE SEÑALES REGLAMENTARIAS 60 x 60 CM,UND,24555.22,350990.44
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.11,SUMINISTRO E INSTALACION DE SEÑALES REGLAMENTARIAS 75 x 75 CM,UND,24555.22,341386.32
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.12,SUMINISTRO E INSTALACION DE SEÑALES REGLAMENTARIAS 90 x 90 CM,UND,24555.22,370010.77
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.13,SUMINISTRO E INSTALACION DE TACHAS REFLECTIVAS UNIDIRECCIONALES Y  BIDIRECCIONALES,UND,1524.45,8040.18
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.14,"SUMINISTRO E INSTALACION SEÑAL VIAL INFORMATIVA, TAMAÑO 2m x 50 cm con soporte en H SEGÚN NORMA INVIAS",UND,24555.22,489290.35
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.15,"SUMINISTRO E INSTALACION SEÑAL VIAL PREVENTIVA, TAMAÑO 75*75 cm. SEGUN NORMA INVIAS",UND,24555.22,245332.02
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.16,"SUMINISTRO E INSTALACION SEÑAL VIAL REGLAMENTARIA, DIAMETRO 75 cm. SEGÚN NORMA INVIAS",UND,24555.22,317036.35
3,"VIAS, PUENTES Y TRANSPORTES",3.09,SEÑALIZACION Y DEMARCACION,3.09.17,"SUMINISTRO Y APLICACION DE PINTURA ACRILICA CON MICROESFERAS, LINEAS CONTINUAS Y DISCONTINUAS DE 12 CMS SEGUN NORMA INVIAS",ML,214.99,2328.25
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.01,"CONCRETO DE 21 MPa - (3000 P.S.I)  PARA BARANDAS, INCLUYE REFUERZO ,  SEGUN INVIAS",M3,268737.49,1749674.79
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.02,"CONCRETO DE 28 MPa - (4000 PSI) PARA PLACAS Y VIGAS , LONGITUD  MAYOR A 14 M.",M3,337027.43,1017236.07
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.03,"CONCRETO DE 28 MPa - (4000 PSI) PARA PLACAS Y VIGAS , LONGITUD DE 0 A 7.0 Mts.",M3,254168.43,890417.74
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.04,"CONCRETO DE 28 MPa - (4000 PSI) PARA PLACAS Y VIGAS , LONGITUD DE 7,1 A 14.0 Mts.",M3,336809.22,983390.23
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.05,"GUARDARUEDAS EN CONCRETO 28 MPA (4000 PSI) FUNDIDA EN SITIO, (NO INCLUYE REFUERZO)",M3,80059.11,695107.88
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.06,"SELLADO DE JUNTAS EN PAVIMENTO DE CONCRETO HIDRAULICO (INCLUYE LIMPIEZA, SUMINISTRO E INSTALCION DE FONDO Y SELLANTE)",ML,9822.09,12119.25
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.07,"SUMINISTRO E INSTALACION  DE BARANDAS EN TUBERÍA METÁLICA AGUA NEGRA D=2"", C. 0.80,   SOLDADO,  SEGUN DISEÑO, INCLUYE ANTICORROSIVO Y PINTURA.",ML,172702.58,331577.11
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.08,"SUMINISTRO E INSTALACION DE APOYOS DE NEOPRENO . DUREZA 75, E= 1/4""",M2,41374.91,331974.44
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.09,"SUMINISTRO E INSTALACION DE DESAGUES EN TUBERIA SANITARIA PVC D=3""",ML,7230.02,25601.82
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.10,"SUMINISTRO E INSTALACION DE JUNTAS DE DILATACION EN ANGULO DE 3""x3""x3/8"", INCLUYE HIERRO DE ANCLAJE, CINTA SIKA O-22",ML,208852.67,432582.97
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.11,SUMINISTRO FIGURADO Y ARMADO DE ACERO DE REFUERZO  37000 PSI 240 MPA,kg,833.09,4170.69
3,"VIAS, PUENTES Y TRANSPORTES",3.1,PUENTES,3.10.12,SUMINISTRO FIGURADO Y ARMADO DE ACERO DE REFUERZO  60000 PSI 420 MPA,kg,1004.41,4427.28
